_id,Name,Code,date,High,Low,Open,Close,Last,Total_Trade_Quantity,Turnover_in_Lakhs,Sector,Index
ObjectId(58d10248e9804518868d85e5),Bajaj Auto Limited,NSE/BAJAJ_AUTO,2016-05-29T00:00:00.000Z,2581.95,2487,2505,2563.7,2560,326701,8304.45,AUTOMOBILE,NIFTY AUTO
ObjectId(58d10248e9804518868d85e6),Bajaj Auto Limited,NSE/BAJAJ_AUTO,2016-06-05T00:00:00.000Z,2659.15,2595,2595.6,2639.2,2625.15,293506,7750.05,AUTOMOBILE,NIFTY AUTO
ObjectId(58d10248e9804518868d85e7),Bajaj Auto Limited,NSE/BAJAJ_AUTO,2016-06-12T00:00:00.000Z,2623.6,2565,2590,2579.95,2580.95,134463,3480.16,AUTOMOBILE,NIFTY AUTO
ObjectId(58d10248e9804518868d85e8),Bajaj Auto Limited,NSE/BAJAJ_AUTO,2016-06-19T00:00:00.000Z,2589,2555.6,2573,2581.4,2572,137960,3552.49,AUTOMOBILE,NIFTY AUTO
ObjectId(58d10248e9804518868d85e9),Bajaj Auto Limited,NSE/BAJAJ_AUTO,2016-06-26T00:00:00.000Z,2684.75,2554.85,2600,2678.8,2662.45,341530,8995.38,AUTOMOBILE,NIFTY AUTO
ObjectId(58d10248e9804518868d85ea),Bajaj Auto Limited,NSE/BAJAJ_AUTO,2016-07-03T00:00:00.000Z,2719.95,2665.05,2697.5,2671.25,2667,307070,8264.99,AUTOMOBILE,NIFTY AUTO
ObjectId(58d10248e9804518868d85eb),Bajaj Auto Limited,NSE/BAJAJ_AUTO,2016-07-10T00:00:00.000Z,2635,2600,2620,2604.6,2601,147732,3858.64,AUTOMOBILE,NIFTY AUTO
ObjectId(58d10248e9804518868d85ec),Bajaj Auto Limited,NSE/BAJAJ_AUTO,2016-07-17T00:00:00.000Z,2700,2667.4,2668.5,2695.6,2694.8,207722,5585.05,AUTOMOBILE,NIFTY AUTO
ObjectId(58d10248e9804518868d85ed),Bajaj Auto Limited,NSE/BAJAJ_AUTO,2016-07-24T00:00:00.000Z,2767.2,2715.5,2765.2,2720.6,2720,214012,5838.92,AUTOMOBILE,NIFTY AUTO
ObjectId(58d10248e9804518868d85ee),Bajaj Auto Limited,NSE/BAJAJ_AUTO,2016-07-31T00:00:00.000Z,2724.2,2660,2660,2700.8,2702,321171,8693.45,AUTOMOBILE,NIFTY AUTO
ObjectId(58d10248e9804518868d85ef),Bajaj Auto Limited,NSE/BAJAJ_AUTO,2016-08-07T00:00:00.000Z,2881,2750,2754.3,2862.1,2879,419350,11859.67,AUTOMOBILE,NIFTY AUTO
ObjectId(58d10248e9804518868d85f0),Bajaj Auto Limited,NSE/BAJAJ_AUTO,2016-08-14T00:00:00.000Z,2904,2840,2846,2868.7,2866.65,179931,5179.68,AUTOMOBILE,NIFTY AUTO
ObjectId(58d10248e9804518868d85f1),Bajaj Auto Limited,NSE/BAJAJ_AUTO,2016-08-21T00:00:00.000Z,2948.95,2920.5,2946.1,2933.2,2930.7,92809,2722.06,AUTOMOBILE,NIFTY AUTO
ObjectId(58d10248e9804518868d85f2),Bajaj Auto Limited,NSE/BAJAJ_AUTO,2016-08-28T00:00:00.000Z,2877.4,2845.05,2877.4,2858.25,2853.25,172603,4934.62,AUTOMOBILE,NIFTY AUTO
ObjectId(58d10248e9804518868d85f3),Bajaj Auto Limited,NSE/BAJAJ_AUTO,2016-09-04T00:00:00.000Z,3015,2924.3,2970.05,2998.05,2999,350046,10423.63,AUTOMOBILE,NIFTY AUTO
ObjectId(58d10248e9804518868d85f4),Bajaj Auto Limited,NSE/BAJAJ_AUTO,2016-09-11T00:00:00.000Z,3107.2,3017.25,3091.9,3036.45,3023.1,233241,7103.83,AUTOMOBILE,NIFTY AUTO
ObjectId(58d10248e9804518868d85f5),Bajaj Auto Limited,NSE/BAJAJ_AUTO,2016-09-18T00:00:00.000Z,3031,2932.9,2932.9,2981.6,2974.75,349528,10466.36,AUTOMOBILE,NIFTY AUTO
ObjectId(58d10248e9804518868d85f6),Bajaj Auto Limited,NSE/BAJAJ_AUTO,2016-09-25T00:00:00.000Z,2954.2,2912.6,2926,2929.65,2928,334216,9812.07,AUTOMOBILE,NIFTY AUTO
ObjectId(58d10248e9804518868d85f7),Bajaj Auto Limited,NSE/BAJAJ_AUTO,2016-10-02T00:00:00.000Z,2857.95,2816.8,2857.95,2827.6,2840,229858,6512.78,AUTOMOBILE,NIFTY AUTO
ObjectId(58d10248e9804518868d85f8),Bajaj Auto Limited,NSE/BAJAJ_AUTO,2016-10-09T00:00:00.000Z,2900,2785,2827.05,2883.5,2888,325112,9205.61,AUTOMOBILE,NIFTY AUTO
ObjectId(58d10248e9804518868d85f9),Bajaj Auto Limited,NSE/BAJAJ_AUTO,2016-10-16T00:00:00.000Z,2849,2792.4,2838,2798.3,2803.85,181609,5102.59,AUTOMOBILE,NIFTY AUTO
ObjectId(58d10248e9804518868d85fa),Bajaj Auto Limited,NSE/BAJAJ_AUTO,2016-10-23T00:00:00.000Z,2815,2782,2810,2802.35,2803,142333,3979.78,AUTOMOBILE,NIFTY AUTO
ObjectId(58d10248e9804518868d85fb),Bajaj Auto Limited,NSE/BAJAJ_AUTO,2016-10-30T00:00:00.000Z,2875,2815,2875,2830.4,2830,34039,967.74,AUTOMOBILE,NIFTY AUTO
ObjectId(58d10248e9804518868d85fc),Bajaj Auto Limited,NSE/BAJAJ_AUTO,2016-11-06T00:00:00.000Z,2850,2805.5,2829.9,2814.3,2812.25,223620,6316.76,AUTOMOBILE,NIFTY AUTO
ObjectId(58d10248e9804518868d85fd),Bajaj Auto Limited,NSE/BAJAJ_AUTO,2016-11-13T00:00:00.000Z,2768,2633,2709.1,2647.6,2635.25,277559,7394.86,AUTOMOBILE,NIFTY AUTO
ObjectId(58d10248e9804518868d85fe),Bajaj Auto Limited,NSE/BAJAJ_AUTO,2016-11-20T00:00:00.000Z,2579.95,2545,2556,2574.8,2579.9,176488,4529.39,AUTOMOBILE,NIFTY AUTO
ObjectId(58d10248e9804518868d85ff),Bajaj Auto Limited,NSE/BAJAJ_AUTO,2016-11-27T00:00:00.000Z,2646,2603.15,2620,2613.05,2610,238138,6230.02,AUTOMOBILE,NIFTY AUTO
ObjectId(58d10248e9804518868d8600),Bajaj Auto Limited,NSE/BAJAJ_AUTO,2016-12-04T00:00:00.000Z,2715,2653.05,2674.5,2701.35,2714.3,220351,5922.9,AUTOMOBILE,NIFTY AUTO
ObjectId(58d10248e9804518868d8601),Bajaj Auto Limited,NSE/BAJAJ_AUTO,2016-12-11T00:00:00.000Z,2786.35,2716.1,2781.55,2720.15,2720,182787,4988.39,AUTOMOBILE,NIFTY AUTO
ObjectId(58d10248e9804518868d8602),Bajaj Auto Limited,NSE/BAJAJ_AUTO,2016-12-18T00:00:00.000Z,2681,2649,2681,2659.5,2656,181030,4819.78,AUTOMOBILE,NIFTY AUTO
ObjectId(58d10248e9804518868d8603),Bajaj Auto Limited,NSE/BAJAJ_AUTO,2016-12-25T00:00:00.000Z,2633.25,2553.8,2565.1,2618.8,2620,197018,5138.51,AUTOMOBILE,NIFTY AUTO
ObjectId(58d10248e9804518868d8604),Bajaj Auto Limited,NSE/BAJAJ_AUTO,2017-01-01T00:00:00.000Z,2666,2627,2652.1,2632.2,2634,130704,3455.06,AUTOMOBILE,NIFTY AUTO
ObjectId(58d1024ae9804518868d8605),MRF Limited,NSE/MRF,2016-01-03T00:00:00.000Z,41424.65,39877.1,40092.35,40552.15,40598,6316,2570.28,AUTOMOBILE,NIFTY AUTO
ObjectId(58d1024ae9804518868d8606),MRF Limited,NSE/MRF,2016-01-10T00:00:00.000Z,39470.85,38510.05,39155,38638.55,38601,4941,1923.18,AUTOMOBILE,NIFTY AUTO
ObjectId(58d1024ae9804518868d8607),MRF Limited,NSE/MRF,2016-01-17T00:00:00.000Z,38480,37500,38300,37688.05,37500,2835,1077.24,AUTOMOBILE,NIFTY AUTO
ObjectId(58d1024ae9804518868d8608),MRF Limited,NSE/MRF,2016-01-24T00:00:00.000Z,36450,35150.65,35150.65,36236.3,36300,4704,1686.57,AUTOMOBILE,NIFTY AUTO
ObjectId(58d1024ae9804518868d8609),MRF Limited,NSE/MRF,2016-01-31T00:00:00.000Z,35990.5,35300,35700,35626.25,35675.1,7688,2739.96,AUTOMOBILE,NIFTY AUTO
ObjectId(58d1024ae9804518868d860a),MRF Limited,NSE/MRF,2016-02-07T00:00:00.000Z,34350,33456.1,33750.25,34180.35,34150.05,4040,1368.14,AUTOMOBILE,NIFTY AUTO
ObjectId(58d1024ae9804518868d860b),MRF Limited,NSE/MRF,2016-02-14T00:00:00.000Z,33199.95,31183.2,33199.95,31811.85,31740,7938,2525.29,AUTOMOBILE,NIFTY AUTO
ObjectId(58d1024ae9804518868d860c),MRF Limited,NSE/MRF,2016-02-21T00:00:00.000Z,33810,33010,33100,33602,33800,2935,980.65,AUTOMOBILE,NIFTY AUTO
ObjectId(58d1024ae9804518868d860d),MRF Limited,NSE/MRF,2016-02-28T00:00:00.000Z,32574.5,32100,32444,32371.5,32400,2198,711.18,AUTOMOBILE,NIFTY AUTO
ObjectId(58d1024ae9804518868d860e),MRF Limited,NSE/MRF,2016-03-06T00:00:00.000Z,34420,33624,34290,34226.7,34230.05,3728,1272.31,AUTOMOBILE,NIFTY AUTO
ObjectId(58d1024ae9804518868d860f),MRF Limited,NSE/MRF,2016-03-13T00:00:00.000Z,34798.95,33949.95,34567,34499.8,34700,4655,1600.4,AUTOMOBILE,NIFTY AUTO
ObjectId(58d1024ae9804518868d8610),MRF Limited,NSE/MRF,2016-03-20T00:00:00.000Z,34799,33900,33900,34716.9,34749.65,7987,2754.44,AUTOMOBILE,NIFTY AUTO
ObjectId(58d1024ae9804518868d8611),MRF Limited,NSE/MRF,2016-03-27T00:00:00.000Z,35543.95,34600,34810,35340.45,35352,8465,2974.64,AUTOMOBILE,NIFTY AUTO
ObjectId(58d1024ae9804518868d8612),MRF Limited,NSE/MRF,2016-04-03T00:00:00.000Z,38249.95,37110.1,38249.95,37255.05,37210,5483,2063.6,AUTOMOBILE,NIFTY AUTO
ObjectId(58d1024ae9804518868d8613),MRF Limited,NSE/MRF,2016-04-10T00:00:00.000Z,36089.9,35313.8,35707.45,35468.25,35400,5444,1939.51,AUTOMOBILE,NIFTY AUTO
ObjectId(58d1024ae9804518868d8614),MRF Limited,NSE/MRF,2016-04-17T00:00:00.000Z,37000,36301,36974,36595.8,36410,11221,4120.86,AUTOMOBILE,NIFTY AUTO
ObjectId(58d1024ae9804518868d8615),MRF Limited,NSE/MRF,2016-04-24T00:00:00.000Z,36099,35414.05,36000,35541.95,35600,5823,2078.34,AUTOMOBILE,NIFTY AUTO
ObjectId(58d1024ae9804518868d8616),MRF Limited,NSE/MRF,2016-05-01T00:00:00.000Z,34350,33555.45,34350,33787.75,33750,10273,3479.46,AUTOMOBILE,NIFTY AUTO
ObjectId(58d1024ae9804518868d8617),MRF Limited,NSE/MRF,2016-05-08T00:00:00.000Z,33880,33400,33880,33742.05,33720,3867,1302.56,AUTOMOBILE,NIFTY AUTO
ObjectId(58d1024ae9804518868d8618),MRF Limited,NSE/MRF,2016-05-15T00:00:00.000Z,33500,32850,33297,32907.05,32880,3899,1290.23,AUTOMOBILE,NIFTY AUTO
ObjectId(58d1024ae9804518868d8619),MRF Limited,NSE/MRF,2016-05-22T00:00:00.000Z,32699,31928,32579.2,32005.8,32027,5332,1719.69,AUTOMOBILE,NIFTY AUTO
ObjectId(58d1024ae9804518868d861a),MRF Limited,NSE/MRF,2016-05-29T00:00:00.000Z,33725,32652.05,32700,33542.2,33430,7921,2647.91,AUTOMOBILE,NIFTY AUTO
ObjectId(58d1024ae9804518868d861b),MRF Limited,NSE/MRF,2016-06-05T00:00:00.000Z,33679.9,33290,33679.9,33427.65,33295,3984,1333.97,AUTOMOBILE,NIFTY AUTO
ObjectId(58d1024ae9804518868d861c),MRF Limited,NSE/MRF,2016-06-12T00:00:00.000Z,32640,32085,32550,32197.05,32275,4481,1449.5,AUTOMOBILE,NIFTY AUTO
ObjectId(58d1024ae9804518868d861d),MRF Limited,NSE/MRF,2016-06-19T00:00:00.000Z,31848,31251.05,31750,31332.25,31330.05,5243,1650.66,AUTOMOBILE,NIFTY AUTO
ObjectId(58d1024ae9804518868d861e),MRF Limited,NSE/MRF,2016-06-26T00:00:00.000Z,31500,30101,31499,31317.25,31250,5841,1815.87,AUTOMOBILE,NIFTY AUTO
ObjectId(58d1024ae9804518868d861f),MRF Limited,NSE/MRF,2016-07-03T00:00:00.000Z,33900,33050,33077.65,33656.65,33600,7303,2454.12,AUTOMOBILE,NIFTY AUTO
ObjectId(58d1024ae9804518868d8620),MRF Limited,NSE/MRF,2016-07-10T00:00:00.000Z,35470,35000,35231,35391.1,35201,6312,2228.02,AUTOMOBILE,NIFTY AUTO
ObjectId(58d1024ae9804518868d8621),MRF Limited,NSE/MRF,2016-07-17T00:00:00.000Z,34828,34140,34650,34221.85,34200,3995,1372.88,AUTOMOBILE,NIFTY AUTO
ObjectId(58d1024ae9804518868d8622),MRF Limited,NSE/MRF,2016-07-24T00:00:00.000Z,34689.8,34052.05,34689.8,34153.6,34250,5259,1803.52,AUTOMOBILE,NIFTY AUTO
ObjectId(58d1024ae9804518868d8623),MRF Limited,NSE/MRF,2016-07-31T00:00:00.000Z,34088.1,33700,34088.1,33844.15,33805.1,4274,1446.3,AUTOMOBILE,NIFTY AUTO
ObjectId(58d1024ae9804518868d8624),MRF Limited,NSE/MRF,2016-08-07T00:00:00.000Z,37490,35325.5,35325.5,37068.2,37077,28926,10655.18,AUTOMOBILE,NIFTY AUTO
ObjectId(58d1024ae9804518868d8625),MRF Limited,NSE/MRF,2016-08-14T00:00:00.000Z,36871.85,35999.7,36210,36129.25,36099.9,7954,2890.81,AUTOMOBILE,NIFTY AUTO
ObjectId(58d1024ae9804518868d8626),MRF Limited,NSE/MRF,2016-08-21T00:00:00.000Z,36800,36012,36553,36110.1,36047,5577,2023.97,AUTOMOBILE,NIFTY AUTO
ObjectId(58d1024ae9804518868d8627),MRF Limited,NSE/MRF,2016-08-28T00:00:00.000Z,36863.35,36212,36500,36339.7,36265.05,8695,3165.65,AUTOMOBILE,NIFTY AUTO
ObjectId(58d1024ae9804518868d8628),MRF Limited,NSE/MRF,2016-09-04T00:00:00.000Z,39000,37235,37390,38852.55,38901,21168,8121.54,AUTOMOBILE,NIFTY AUTO
ObjectId(58d1024ae9804518868d8629),MRF Limited,NSE/MRF,2016-09-11T00:00:00.000Z,40549.85,39826.8,40000,40201.5,40200,13878,5586.72,AUTOMOBILE,NIFTY AUTO
ObjectId(58d1024ae9804518868d862a),MRF Limited,NSE/MRF,2016-09-18T00:00:00.000Z,41719.95,40200,41350,40507.8,40500,18045,7402.25,AUTOMOBILE,NIFTY AUTO
ObjectId(58d1024ae9804518868d862b),MRF Limited,NSE/MRF,2016-09-25T00:00:00.000Z,46471.75,44114,44800,45841.3,45950,38540,17522.23,AUTOMOBILE,NIFTY AUTO
ObjectId(58d1024ae9804518868d862c),MRF Limited,NSE/MRF,2016-10-02T00:00:00.000Z,51150,48750,48750,50872.55,51100.05,33197,16656.11,AUTOMOBILE,NIFTY AUTO
ObjectId(58d1024ae9804518868d862d),MRF Limited,NSE/MRF,2016-10-09T00:00:00.000Z,54530,53065,54530,53471.9,53400,18743,10056.23,AUTOMOBILE,NIFTY AUTO
ObjectId(58d1024ae9804518868d862e),MRF Limited,NSE/MRF,2016-10-16T00:00:00.000Z,53550,52201,53310,52449,52300,14336,7575.3,AUTOMOBILE,NIFTY AUTO
ObjectId(58d1024ae9804518868d862f),MRF Limited,NSE/MRF,2016-10-23T00:00:00.000Z,51100,49728.55,50187.9,50438.25,50350.1,22623,11382.42,AUTOMOBILE,NIFTY AUTO
ObjectId(58d1024ae9804518868d8630),MRF Limited,NSE/MRF,2016-10-30T00:00:00.000Z,48597.9,47610.15,48338,47958.95,47799.8,3712,1787.87,AUTOMOBILE,NIFTY AUTO
ObjectId(58d1024ae9804518868d8631),MRF Limited,NSE/MRF,2016-11-06T00:00:00.000Z,50899,49551,50449,50179.7,50400.05,22877,11490.25,AUTOMOBILE,NIFTY AUTO
ObjectId(58d1024ae9804518868d8632),MRF Limited,NSE/MRF,2016-11-13T00:00:00.000Z,53357.9,52010.4,53149.1,52576.9,52590,15517,8193.68,AUTOMOBILE,NIFTY AUTO
ObjectId(58d1024ae9804518868d8633),MRF Limited,NSE/MRF,2016-11-20T00:00:00.000Z,50078.5,48889.8,49800,49080.5,49100.05,14112,6972.88,AUTOMOBILE,NIFTY AUTO
ObjectId(58d1024ae9804518868d8634),MRF Limited,NSE/MRF,2016-11-27T00:00:00.000Z,47775.2,47112,47544,47270.5,47130,7607,3607.51,AUTOMOBILE,NIFTY AUTO
ObjectId(58d1024ae9804518868d8635),MRF Limited,NSE/MRF,2016-12-04T00:00:00.000Z,49340,48280,48790,48841.6,48852,11376,5552.07,AUTOMOBILE,NIFTY AUTO
ObjectId(58d1024ae9804518868d8636),MRF Limited,NSE/MRF,2016-12-11T00:00:00.000Z,53448,51286.4,51656,53033.5,53300,17815,9327.16,AUTOMOBILE,NIFTY AUTO
ObjectId(58d1024ae9804518868d8637),MRF Limited,NSE/MRF,2016-12-18T00:00:00.000Z,52996.9,51980.3,52920,52154.7,52055.2,13605,7125.51,AUTOMOBILE,NIFTY AUTO
ObjectId(58d1024ae9804518868d8638),MRF Limited,NSE/MRF,2016-12-25T00:00:00.000Z,49685,47968.15,48370,48996.5,49050,10845,5312.5,AUTOMOBILE,NIFTY AUTO
ObjectId(58d1024ae9804518868d8639),MRF Limited,NSE/MRF,2017-01-01T00:00:00.000Z,49300,48500,49100,48905.65,48725,7871,3862.33,AUTOMOBILE,NIFTY AUTO
ObjectId(58d1024ce9804518868d863a),Grasim Industries Limited,NSE/GRASIM,2016-01-03T00:00:00.000Z,3790.1,3735,3743.2,3767.75,3769.95,23045,867.65,CEMENT & CEMENT PRODUCTS,NIFTY COMMODITIES
ObjectId(58d1024ce9804518868d863b),Grasim Industries Limited,NSE/GRASIM,2016-01-10T00:00:00.000Z,3596.8,3514.85,3570.1,3575.7,3570,26761,954.92,CEMENT & CEMENT PRODUCTS,NIFTY COMMODITIES
ObjectId(58d1024ce9804518868d863c),Grasim Industries Limited,NSE/GRASIM,2016-01-17T00:00:00.000Z,3522,3439,3502,3503.7,3514.85,57726,2020.69,CEMENT & CEMENT PRODUCTS,NIFTY COMMODITIES
ObjectId(58d1024ce9804518868d863d),Grasim Industries Limited,NSE/GRASIM,2016-01-24T00:00:00.000Z,3501,3435,3460.1,3447.3,3455.2,39012,1350.14,CEMENT & CEMENT PRODUCTS,NIFTY COMMODITIES
ObjectId(58d1024ce9804518868d863e),Grasim Industries Limited,NSE/GRASIM,2016-01-31T00:00:00.000Z,3444,3351.2,3351.2,3393.65,3382,90830,3066.32,CEMENT & CEMENT PRODUCTS,NIFTY COMMODITIES
ObjectId(58d1024ce9804518868d863f),Grasim Industries Limited,NSE/GRASIM,2016-02-07T00:00:00.000Z,3480,3426.4,3449,3463.15,3470,72420,2504.46,CEMENT & CEMENT PRODUCTS,NIFTY COMMODITIES
ObjectId(58d1024ce9804518868d8640),Grasim Industries Limited,NSE/GRASIM,2016-02-14T00:00:00.000Z,3401.95,3325.05,3392.15,3383.9,3365.05,36121,1217.65,CEMENT & CEMENT PRODUCTS,NIFTY COMMODITIES
ObjectId(58d1024ce9804518868d8641),Grasim Industries Limited,NSE/GRASIM,2016-02-21T00:00:00.000Z,3449,3410,3449,3427.6,3427.9,32100,1100.34,CEMENT & CEMENT PRODUCTS,NIFTY COMMODITIES
ObjectId(58d1024ce9804518868d8642),Grasim Industries Limited,NSE/GRASIM,2016-02-28T00:00:00.000Z,3322,3233,3319,3300.6,3300,83438,2738.21,CEMENT & CEMENT PRODUCTS,NIFTY COMMODITIES
ObjectId(58d1024ce9804518868d8643),Grasim Industries Limited,NSE/GRASIM,2016-03-06T00:00:00.000Z,3530.9,3450,3499,3515.3,3511,101680,3566.03,CEMENT & CEMENT PRODUCTS,NIFTY COMMODITIES
ObjectId(58d1024ce9804518868d8644),Grasim Industries Limited,NSE/GRASIM,2016-03-13T00:00:00.000Z,3631,3565,3591.65,3582.45,3581,41213,1481.25,CEMENT & CEMENT PRODUCTS,NIFTY COMMODITIES
ObjectId(58d1024ce9804518868d8645),Grasim Industries Limited,NSE/GRASIM,2016-03-20T00:00:00.000Z,3705,3640.25,3640.25,3656.95,3648.65,74044,2723.39,CEMENT & CEMENT PRODUCTS,NIFTY COMMODITIES
ObjectId(58d1024ce9804518868d8646),Grasim Industries Limited,NSE/GRASIM,2016-03-27T00:00:00.000Z,3827,3772,3791,3781,3772,81388,3083.46,CEMENT & CEMENT PRODUCTS,NIFTY COMMODITIES
ObjectId(58d1024ce9804518868d8647),Grasim Industries Limited,NSE/GRASIM,2016-04-03T00:00:00.000Z,3887,3811,3811,3852.8,3845.05,42913,1655.72,CEMENT & CEMENT PRODUCTS,NIFTY COMMODITIES
ObjectId(58d1024ce9804518868d8648),Grasim Industries Limited,NSE/GRASIM,2016-04-10T00:00:00.000Z,3992,3875,3901.5,3982.55,3982.05,117147,4641.21,CEMENT & CEMENT PRODUCTS,NIFTY COMMODITIES
ObjectId(58d1024ce9804518868d8649),Grasim Industries Limited,NSE/GRASIM,2016-04-17T00:00:00.000Z,4119.2,4032.85,4045,4073.55,4078,66709,2725.81,CEMENT & CEMENT PRODUCTS,NIFTY COMMODITIES
ObjectId(58d1024ce9804518868d864a),Grasim Industries Limited,NSE/GRASIM,2016-04-24T00:00:00.000Z,4046.7,3967.65,3983,4013,4010.25,61090,2449.36,CEMENT & CEMENT PRODUCTS,NIFTY COMMODITIES
ObjectId(58d1024ce9804518868d864b),Grasim Industries Limited,NSE/GRASIM,2016-05-01T00:00:00.000Z,4132,4054.5,4121.95,4086.75,4084.65,27328,1118.74,CEMENT & CEMENT PRODUCTS,NIFTY COMMODITIES
ObjectId(58d1024ce9804518868d864c),Grasim Industries Limited,NSE/GRASIM,2016-05-08T00:00:00.000Z,4129.95,4081.35,4104.9,4112.05,4110,33170,1362.39,CEMENT & CEMENT PRODUCTS,NIFTY COMMODITIES
ObjectId(58d1024ce9804518868d864d),Grasim Industries Limited,NSE/GRASIM,2016-05-15T00:00:00.000Z,4262.9,4163,4249.7,4251.75,4250,58232,2455.43,CEMENT & CEMENT PRODUCTS,NIFTY COMMODITIES
ObjectId(58d1024ce9804518868d864e),Grasim Industries Limited,NSE/GRASIM,2016-05-22T00:00:00.000Z,4250,4200,4245,4206.75,4205,22667,957.58,CEMENT & CEMENT PRODUCTS,NIFTY COMMODITIES
ObjectId(58d1024ce9804518868d864f),Grasim Industries Limited,NSE/GRASIM,2016-05-29T00:00:00.000Z,4385,4330.1,4335,4361.25,4360,51052,2227.71,CEMENT & CEMENT PRODUCTS,NIFTY COMMODITIES
ObjectId(58d1024ce9804518868d8650),Grasim Industries Limited,NSE/GRASIM,2016-06-05T00:00:00.000Z,4369.65,4310.15,4341,4318.75,4315,19141,829.06,CEMENT & CEMENT PRODUCTS,NIFTY COMMODITIES
ObjectId(58d1024ce9804518868d8651),Grasim Industries Limited,NSE/GRASIM,2016-06-12T00:00:00.000Z,4345.45,4251.9,4298.8,4311.2,4327.95,35560,1534.82,CEMENT & CEMENT PRODUCTS,NIFTY COMMODITIES
ObjectId(58d1024ce9804518868d8652),Grasim Industries Limited,NSE/GRASIM,2016-06-19T00:00:00.000Z,4350,4302,4302,4326.4,4310.1,82973,3582.26,CEMENT & CEMENT PRODUCTS,NIFTY COMMODITIES
ObjectId(58d1024ce9804518868d8653),Grasim Industries Limited,NSE/GRASIM,2016-06-26T00:00:00.000Z,4321,4239.95,4250,4291.2,4275.95,180979,7737.55,CEMENT & CEMENT PRODUCTS,NIFTY COMMODITIES
ObjectId(58d1024ce9804518868d8654),Grasim Industries Limited,NSE/GRASIM,2016-07-03T00:00:00.000Z,4675,4627.4,4656,4643.25,4644,143104,6660.72,CEMENT & CEMENT PRODUCTS,NIFTY COMMODITIES
ObjectId(58d1024ce9804518868d8655),Grasim Industries Limited,NSE/GRASIM,2016-07-10T00:00:00.000Z,4578.3,4523.75,4542,4540.85,4531.55,153156,6966.07,CEMENT & CEMENT PRODUCTS,NIFTY COMMODITIES
ObjectId(58d1024ce9804518868d8656),Grasim Industries Limited,NSE/GRASIM,2016-07-17T00:00:00.000Z,4845.55,4745,4809,4821.6,4802,140970,6782.51,CEMENT & CEMENT PRODUCTS,NIFTY COMMODITIES
ObjectId(58d1024ce9804518868d8657),Grasim Industries Limited,NSE/GRASIM,2016-07-24T00:00:00.000Z,4949.9,4851,4903,4891,4892,127237,6240.41,CEMENT & CEMENT PRODUCTS,NIFTY COMMODITIES
ObjectId(58d1024ce9804518868d8658),Grasim Industries Limited,NSE/GRASIM,2016-07-31T00:00:00.000Z,4917,4836.95,4860,4894.5,4900,100837,4934.97,CEMENT & CEMENT PRODUCTS,NIFTY COMMODITIES
ObjectId(58d1024ce9804518868d8659),Grasim Industries Limited,NSE/GRASIM,2016-08-07T00:00:00.000Z,5361.05,4999,5010,5265.45,5260,192159,10056.65,CEMENT & CEMENT PRODUCTS,NIFTY COMMODITIES
ObjectId(58d1024ce9804518868d865a),Grasim Industries Limited,NSE/GRASIM,2016-08-14T00:00:00.000Z,4616.3,4155.55,4442.05,4561.55,4530,2.153788e+06,95822.23,CEMENT & CEMENT PRODUCTS,NIFTY COMMODITIES
ObjectId(58d1024ce9804518868d865b),Grasim Industries Limited,NSE/GRASIM,2016-08-21T00:00:00.000Z,4695,4605.15,4651,4632.65,4611.2,249988,11596.5,CEMENT & CEMENT PRODUCTS,NIFTY COMMODITIES
ObjectId(58d1024ce9804518868d865c),Grasim Industries Limited,NSE/GRASIM,2016-08-28T00:00:00.000Z,4571.4,4508,4550,4533.45,4533.95,81277,3689.01,CEMENT & CEMENT PRODUCTS,NIFTY COMMODITIES
ObjectId(58d1024ce9804518868d865d),Grasim Industries Limited,NSE/GRASIM,2016-09-04T00:00:00.000Z,4640,4537.05,4628,4613.1,4621,207073,9504.13,CEMENT & CEMENT PRODUCTS,NIFTY COMMODITIES
ObjectId(58d1024ce9804518868d865e),Grasim Industries Limited,NSE/GRASIM,2016-09-11T00:00:00.000Z,4778.95,4691.2,4775.95,4706.65,4707.85,115723,5467.9,CEMENT & CEMENT PRODUCTS,NIFTY COMMODITIES
ObjectId(58d1024ce9804518868d865f),Grasim Industries Limited,NSE/GRASIM,2016-09-18T00:00:00.000Z,4873.5,4750,4750,4853.35,4850.15,185473,8948.25,CEMENT & CEMENT PRODUCTS,NIFTY COMMODITIES
ObjectId(58d1024ce9804518868d8660),Grasim Industries Limited,NSE/GRASIM,2016-09-25T00:00:00.000Z,4976,4883.75,4930,4899.45,4896.3,104081,5126.13,CEMENT & CEMENT PRODUCTS,NIFTY COMMODITIES
ObjectId(58d1024ce9804518868d8661),Grasim Industries Limited,NSE/GRASIM,2016-10-02T00:00:00.000Z,4862.6,4707.6,4709.95,4836.55,4854,133750,6437.9,CEMENT & CEMENT PRODUCTS,NIFTY COMMODITIES
ObjectId(58d1024ce9804518868d8662),Grasim Industries Limited,NSE/GRASIM,2016-10-09T00:00:00.000Z,1033.4,1004,1015,1024.95,1030.05,614501,6245.85,CEMENT & CEMENT PRODUCTS,NIFTY COMMODITIES
ObjectId(58d1024ce9804518868d8663),Grasim Industries Limited,NSE/GRASIM,2016-10-16T00:00:00.000Z,1000.55,983.2,999,995.15,999.8,714584,7092.2,CEMENT & CEMENT PRODUCTS,NIFTY COMMODITIES
